0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
405.55187541633836,398.80118838552585,374.37719791789794,372.8016439004788,365.86203049846745,344.6742279023406,303.4456508768522,230.50146442767388,269.4062649691568,219.4907537794309,172.22231536027675,133.12717448376705,91.86911379636322,96.89908980678656,99.9521936820271,77.58063367659143,111.23188519929327,142.8819398775396,182.53341830492772,192.97483402390026,236.1906998471685,269.75252680335007,311.37525802409186,355.44294757311917,371.13033696515333,427.02305328490417,462.21567940436205,509.6685786488932,568.5767098443488,605.0512930697737,653.6611199254758,676.8230703944377,705.0182007694029,769.3427423409652,809.7951802937256,817.2802876766116,823.830821633987,832.3655826009639,844.9129928700077,884.2502711642329,880.0223875070009,838.5697580428326,842.9622992522712,846.402800568043,811.3877047755965,800.2354903774886,768.3828271832147,742.7085690071606,744.8207738006188,669.7190626174798,650.841635754938,657.081507997619,643.0812214422396,645.410930142948,583.6901930584178,570.7791973090247,615.839799485541,625.3491770795116,628.4468676298404,627.5828492033864,561.2297654543403,614.5015116760422
452.726230603403,492.460321032833,438.50324320938023,437.6595111130405,479.297198196202,403.6988388276309,388.24597537811246,431.7543187135736,345.9237789726154,324.018475616535,365.9101495402408,291.3867188904116,281.1394605268077,308.0863552098456,276.5919660791113,295.1826230174226,291.94303695052963,319.42635631284224,364.5929631627186,334.21803647411315,402.6339876387543,462.5645655058339,418.2866504469002,503.6782370517804,570.8515408510142,519.492428876482,608.4218899660534,679.0281397037365,620.8120514806745,706.3177233287164,778.2278766559091,709.7313245745066,788.3820200504283,860.6629606279948,777.8445919154711,848.2386186335743,920.4352655110638,821.6340081332313,883.253766856293,954.0638283891759,841.8133648995474,896.1440862393328,963.6258981654643,843.139240025812,892.9394582989187,954.9512796085445,831.9337668632685,881.095720841788,933.9055898267394,815.3170947619401,866.7455797423437,906.9368490652379,798.0651232712585,851.9287970489572,876.8671439241737,781.0759846446688,833.6882467695375,840.8647141123593,758.3130644499512,802.017437619804,791.0025645184339,718.4787905064896
537.6330161148468,545.1206853849012,551.7338711660358,554.7759771831705,585.170298285422,551.6215974134776,533.2532283806585,550.8060440369738,550.925160654879,541.3758999981651,535.7362765590148,484.863239713313,480.2267096472765,527.6879755763157,534.1754954358928,517.8698762459579,523.0949340913822,536.0270199309422,528.120572094153,537.7040431018532,572.5189783764971,594.5306199925541,605.2107151001869,629.235305454929,644.3002619832158,678.1388849742019,712.1695103807298,715.9517406262079,684.9053743912743,725.0106552332489,745.8372464959173,756.7280027084566,765.2348658911033,785.5690351317706,791.0455371131696,840.0819042505823,824.9663483511074,827.3887914358264,846.2453904187723,863.9879064539319,800.4719235270034,825.6920421285097,843.266178390994,847.2730496733235,855.2338142320006,859.269888287285,846.496757915493,884.4602480311112,905.3895074312113,909.5211922642211,902.656902728574,894.6512046285176,917.9696080091722,894.8009836143345,914.8685427580136,916.5843855101106,897.6087614208348,905.2137156313112,884.0791904927619,862.584788328216,883.3582134443205,853.440460178009
633.7527767618744,628.9662863743894,658.6145910521681,645.2844630902741,655.2065690065946,722.1279403452214,677.1655687227055,678.3665714771588,665.632266708988,669.7492864345811,663.31833767873,664.8338962918239,715.0511711936765,658.4746855577638,659.5520081673616,664.1046388296855,649.5776783012152,669.8637411962338,650.1220425786731,693.1456685983679,661.772089628914,660.6061495738866,692.6824721969498,656.521106748071,692.741700411598,661.5231182603674,708.8045055171661,665.4302741218524,687.3430369509059,699.6950686202365,665.3052706409469,690.9242967066784,677.158664919579,708.6466610494649,661.6908676218599,663.7634232061931,679.1435658730461,653.6225758620764,679.1797650656531,655.4263865664158,691.3409248439258,666.0828550562198,661.2945962669231,682.846230081551,700.7615616690191,699.5209296560174,726.3153976558248,735.2156993044031,764.6544532992369,753.0576501627452,793.4484568597999,836.5257427928251,808.3326865638045,863.004745828175,840.1460139436841,884.4577561745533,860.6215788544248,887.5775334005646,908.8939392926032,863.5173085791686,890.8208214656394,837.6920710038072
728.699430678044,681.7662886710036,692.5254797148762,748.1835716692732,785.3682165722722,714.1075794554641,761.888788137577,772.7483874809946,757.73857116765,715.8156281857912,747.6156726604943,754.847698697023,722.5184323822295,713.0588124535623,727.6393937723815,711.5945939016392,695.323119721121,677.244282626651,678.2850412053749,671.7337780250211,656.6099132391961,616.9203304059163,624.5442134588493,649.3485382935526,597.7837889107376,607.1050491405609,576.8973225901435,599.8984563093567,531.673639941496,568.9593983025503,531.9029361096829,532.7107986762695,483.8838856406276,529.5246553449799,467.2670146466503,504.3162889866621,425.53915231795514,467.8167813545599,440.82681536158674,455.7199348398579,375.48172836884095,454.7869766583109,434.0157046037243,432.4993413918103,406.1045719898126,499.789296491847,480.2039011109228,515.8625585441923,547.6694175927313,582.7010017818329,595.8440572081635,660.5936461300458,659.7179726457606,720.4513373160663,729.7776401641174,740.7565094968651,784.0749820669639,812.9172637143766,805.8499018006286,845.4616330322707,807.9173064025404,823.026617815137
733.995415943953,746.8063096258267,756.6919031712612,763.6071964265343,767.5523253555637,768.5720177370134,766.7540088579934,762.2264764255578,755.154569844075,745.736117415495,734.1965969181989,720.7834526129974,705.7598383761094,689.3978666802024,671.971451340951,653.748852845697,634.9850717959326,615.9142887683138,596.7426135549749,577.6414735696083,558.7420250282755,540.1309928139364,521.8483183986556,503.88691009823697,486.19465035627394,468.6786418289871,451.21150380524557,433.63940623649813,415.79149067695107,397.4904054191199,378.5638952033565,358.8577539310766,338.25101635067597,316.6751398516268,294.14034012784305,270.7746190579256,246.88498528009862,223.05620981777403,200.30699130898458,180.3074138251741,165.55963777751901,159.16869786223364,163.6994012017692,179.67250644301748,205.45740185400768,238.57990813250777,276.78682175940844,318.3307364652952,361.88328590314075,406.39287987759775,450.97948670851,494.87120580208176,537.3701105585099,577.8362408985287,615.6823589512915,650.374873088837,681.4380654338959,708.4597838889069,731.0973751950822,749.0830217852987,762.227904911487,770.4248058398996
781.6065203641509,765.7443244829471,717.7277065501065,710.9816845574214,787.1750619802984,761.8757900654815,750.2238710066624,694.4960072356477,707.5548414077929,724.2140250812423,690.3615694714339,610.9218117601919,613.2714440194436,674.0530578049743,607.8575455992822,507.1789424148607,505.54351748549664,572.6600519701022,506.7410172422265,403.62131494556445,403.1687804817712,464.99880605136804,406.1128480618933,367.5886737808847,304.82625824318694,383.07851291245703,335.00351497322384,305.12370796093006,235.1881012508021,320.9038949600799,281.6099835208361,259.82579350646586,151.71625937240069,237.33712914131488,235.9987797099407,212.80073766313978,87.9697662229068,136.06583623318056,136.40633744207653,112.8206085369078,62.088645623995085,80.33205427222059,113.61723141357996,77.76900252823407,148.05286418131223,220.02947972140097,230.3668333660107,227.92743446941807,292.6284151542451,417.3616119726931,408.67564616013186,410.0426455238183,442.77212732127373,582.3053569618804,574.8725073964997,556.4444272616731,578.9526354450367,698.3285641280243,688.7547714596833,712.3653372427298,655.288157039798,753.9443668560539
710.1115357949695,725.0551342358036,709.1062133709752,726.6501901076709,705.420221755446,745.3722163439437,679.4110088325394,672.8159253773272,662.3706335256336,614.5446911834861,619.1533663005786,533.7769126934045,581.0458012285636,533.247718624303,535.0728624801408,467.21036634359064,431.7807408007767,417.8339136788661,365.4501847172747,365.7326409739774,285.03217832959433,349.3968454588575,289.6451146398715,279.64374960758624,248.79040208468518,267.62819671841334,225.6900432031881,219.82724175719423,205.2270559883814,218.99455798145385,201.8490481320246,191.8012050100923,199.982469528232,193.11514100393484,246.10991270576713,168.70754189273757,223.04818949861124,159.31442224950592,211.80883099703374,203.15482516492432,188.23755095609837,234.23620526217576,243.00867290982535,259.25844015405085,274.34850885848215,323.2716654736065,316.42238787060006,296.93903181114075,401.79585991035464,403.4883779030067,460.3151195198561,478.12510994781223,501.6094825256678,554.3253384760179,572.120293547223,604.8866653456718,577.1785812709873,669.78281399164,684.770891398795,693.5019112065978,682.9475119940209,724.4784600495153
707.0553562707242,743.6860836669691,645.0105505886728,703.8661728623474,715.982454289794,605.7918977055624,673.9159081804227,664.4761116796362,535.7977229513107,606.2571249617091,574.143129368478,514.8347976104394,552.3363504777384,416.0018862389209,433.50113536579585,463.8020621019817,306.04783315203747,370.6768761138008,349.42037521547337,204.5985901669867,282.96902729742357,246.52710035173843,171.86980900305977,224.29995426848896,164.6958442113893,130.67024592828727,184.75139607651934,138.81510732201264,143.47722560183678,142.47197678004113,195.21335831089505,125.77899090668507,165.42861771291237,202.7828191277837,152.4097353626403,219.73931418001976,253.86668252454675,205.78295206281751,288.2185815913535,256.7445718505181,261.6554118038012,348.3423818199951,277.2718084941972,342.8777927854136,377.3554519427022,356.3662892567577,402.3775107589639,456.3579726249248,457.519616829606,496.8960966595008,496.2749964765079,537.7910088424148,568.3415536087352,567.0829771454489,626.9808208805996,621.3604592855353,650.7050915871528,663.3900863549763,692.986392153691,724.9166599067767,712.9775782497048,705.2951421303965
677.4998063868429,660.7570225802202,693.8302082749641,699.0864086964701,665.6139737362411,635.9756908686668,597.4376061271353,605.5917928269772,607.1121268346236,567.5009454092153,528.733893497191,471.97063371287226,463.48713690007963,464.0862868431306,434.3350329003188,372.82542338195105,321.49619970129964,295.45464726027336,286.0848472017233,290.51748001567785,215.7461955440756,165.95469304240714,125.71659126450157,126.16228461880328,150.2257920710272,86.26720970437322,33.653977956821414,34.53251374848608,60.63098193586445,55.71273274430776,76.98854715834769,118.16684006359141,160.1068923001335,166.0348159339099,99.57765957157127,185.09459706066343,232.71462920737747,284.4890844283692,277.16570903455613,189.92108298237662,307.35039677918775,349.920764464288,397.51672679864055,390.747565769975,310.9450503405667,438.3520375193531,478.2815039058776,514.9704149976877,509.5874254841757,446.3663404173444,566.0231028378781,608.0893564532064,633.4087888132162,624.1884602930525,570.4966599375879,686.0843595386492,711.6813007161608,722.5167134009093,707.4823467309805,667.8931422766424,761.4290342991612,766.6483236478915
690.9626043575571,688.054428803386,684.1218040262372,667.8886694987042,658.4882779959,655.9710942972729,607.4379505671459,599.297934502706,580.7257024809111,567.2450615668374,535.6236888647866,507.62827013673666,464.7396362815207,438.77213228855015,390.20446879968154,380.976548762587,386.4758745512559,360.05718141273184,271.8056354135104,268.74015169834155,232.84041300990228,203.4924627492079,216.24679113694137,176.66646506541608,154.32698565187718,146.61369982796737,141.07531192518942,131.8719540580884,144.13526575181027,137.4431466251239,99.93633919008442,163.72122421597905,139.7050529823821,149.09051263003238,183.94508226081763,175.5170815857623,236.3226141006338,276.7836929419937,275.723142255381,297.25268353383433,331.19300021123274,352.8698455096547,414.29442093786605,419.83075382414773,430.7849336128145,469.19267870621036,547.1489224841897,530.8680625399534,540.8996855161797,556.3067706784979,578.0852484396131,616.1408341967127,637.2677252753616,642.9584965278153,687.5481358626064,667.9485678611729,707.9247523269589,736.2137139516601,705.51603905832,751.7051434944357,764.433604274285,777.1093113993909
635.8746810801234,717.1594482196356,689.7234708830013,689.7843624311262,671.0771648007396,638.920568482831,648.5248824001851,626.034983039777,614.871147123148,602.4159732523816,521.9939567726783,471.83941565734847,556.2084371537759,504.27344922197415,460.18672846732716,451.58424410752986,414.8486070118721,407.42834969494555,379.55316915475396,354.5570316375774,313.43607354333693,272.2572536675386,283.63986459133173,300.42671560430483,285.1811984332267,279.0877555836192,186.90254234991244,291.78281581445583,240.90411221779772,216.0730151949177,246.50802656883593,230.89148507911273,248.88571273272163,279.9134545240199,275.82676411711986,298.23827612782577,332.85783703270266,277.0623062567602,396.83305089278764,352.7771900609866,347.6460568244931,397.8991791715608,430.1330159221664,461.67523536697826,486.42538082665294,508.6725534651532,515.034690922698,581.0849609075784,541.9273432192446,610.7184364892659,607.2417012496724,645.9479702886936,672.3552499085293,694.6570420082481,714.4894156093444,727.2310308082998,747.5900311718699,771.7571762625689,758.6714089020245,780.1418761875731,773.90817218788,775.7403351478214
734.8973019953138,711.4280268979626,691.8500914107406,693.8514568648942,687.4304710411067,672.4239343968817,702.5368871870436,659.4194875462649,583.5248422702861,642.0676142955311,591.4238467212971,572.0229429253121,582.7546634830755,530.60290603991,519.6956453005159,534.7090582497184,478.501777914276,451.4390414753463,448.15627321276855,413.7155495888716,406.683609788928,430.5466826405126,359.3923609535562,365.7481410107036,369.92812603122775,346.3811698993402,364.8459671351384,322.8556985941116,327.17696679249866,309.2182359928938,371.0521100379853,308.3484173931181,356.9075708905958,324.40879150136493,327.2728492441984,424.8449589797536,363.329649898603,392.1302456631742,370.08973680154475,460.0229225706231,420.65709125361855,502.10750484880873,427.6042192712967,468.5720130608876,618.0821503243392,533.3581083044801,567.2776323880853,541.3709778422772,641.7708231494493,640.5746450436111,714.0448080252847,606.1558530992125,667.1885838323153,807.3382301905439,742.8503993593588,736.5626685183338,719.1120602691595,799.5125928048237,812.4822632267951,856.739707322254,736.9428022333854,784.6652410286642
680.5831031079705,732.3698477762227,779.0487445297715,664.5632259087942,717.0784399719691,754.6051947529122,634.8273250597522,688.2506051948137,714.66402096237,594.2090376064356,648.791212921711,662.444725745894,546.5160775166571,602.5016771961093,602.1334598125369,496.18880878234006,553.7484380310177,538.5272095415306,447.91871323522184,507.1042693140672,476.6604497221621,406.31105908633555,467.02087370469974,421.49392871241196,375.65342019324305,437.55690899200454,377.711584347668,359.73076021263256,422.10732173611825,349.5300378539862,361.4576551915551,423.0270973061206,340.2197692942359,382.20713662981865,441.1640975362326,351.1973774967341,421.2369543923705,475.559379756633,381.3285317466269,475.74210298531955,523.554548083075,427.2215651417264,541.4237035760614,581.2162527562331,484.15852783454227,613.1152482512896,643.8259831068376,546.8626095404175,685.2762667852379,706.3122171096796,609.9341725532231,752.4033113498731,763.6354809254626,668.1608285628381,809.4181822116661,811.1552901637183,716.8318347843916,852.0360441008763,844.976310995906,752.0603771938767,877.0816846112765,862.2455144689984
723.1562058436663,761.0909050165609,768.4337084196411,726.6124016988593,722.0703290034768,767.2335626602043,721.5322704757758,712.1418004359244,717.1168659987766,641.2830815824465,660.3102859653565,680.3441366183788,601.7042100393531,597.9001544588172,622.6442499008294,565.956826282947,592.3676412953312,534.4207846382512,505.22802480726574,487.9721452198769,497.62508061448113,440.8710038344115,440.48164523693515,447.81969446993014,398.0201635541038,452.6348117568516,362.91827224565003,407.922771628511,338.05253795455457,381.60546645966826,329.27530223148904,419.04985259575216,350.6498434837532,364.7442029405997,423.95671549360276,347.770836480823,468.563711663238,372.4360523892971,466.5947005872337,424.69679431833663,573.3418615062023,432.14435666645795,539.3391183863415,556.025357505486,527.9942240250217,673.2928114840266,564.8958722155717,671.8170112910739,616.6055825209822,782.6402803642526,632.5710014352993,759.4205205340019,730.1187780991187,738.5820171323649,861.4338852149797,755.7677229597334,827.9698858183143,785.2103441023604,924.2931681960581,779.5004860268518,882.1223160666204,842.847823249772
801.8613300572616,760.7384001659149,793.7644247801669,762.5954038742851,773.2414187232741,737.7063558300467,724.588266334785,761.2236912102309,661.8060309058134,795.7446547295717,598.4825666906481,679.7833569970193,597.5443410456786,645.5508215106511,602.6983481200252,606.487114237215,560.8372102147808,560.2169814074613,499.8955433938262,475.01335555101446,522.7063655657786,329.42700157057266,524.1847740953748,331.15642386916386,415.1445087324077,318.4381658880609,389.0591723457664,304.7304675965234,376.58456327963455,269.3674300885726,299.7353726927232,365.6856139614635,264.0930854585499,382.89111251926073,247.77617822355433,415.7912195312403,283.2686178831127,455.615207808489,308.3370862006202,524.7798690701126,340.18726282334774,519.2637863324827,520.9348771758459,525.6465422991647,630.2625941708319,508.0402376356534,712.4198269622378,574.669069590704,754.2532752630299,617.2730119326762,792.5704212827053,632.93443799762,848.8518354349798,683.5008475650778,829.3471681484377,818.0769638290084,818.3330962306537,915.2978055000938,755.7544195583779,948.4627262712988,806.7471552000223,943.7281877677455
793.7871452308574,834.0234076667242,758.2595406757736,794.505102767597,780.5623036744693,719.4658259885866,826.1738472760209,714.808822383265,675.4927371828384,733.2503533792501,709.1636088027835,675.4094636202058,670.361729195976,580.7380527256179,619.2475013717462,555.4157765320622,535.9858805128504,548.1441696425201,474.38075812599243,474.7780626787702,457.2971321549994,404.30319175458476,403.2100779384055,295.6324165547232,315.36579825211464,370.2214946248288,228.99004444589795,204.55612708982792,241.00494841475435,209.92793214268792,243.7122521951631,146.25555441807825,126.3291202960439,316.9161608585759,231.14833934549128,186.53086639229514,343.45950274761714,282.631256069242,361.677736470967,366.34931706464255,373.07484092212695,544.3815460905125,454.0855298555547,436.30067134904664,614.4651933898419,623.6099775377907,552.344839827906,681.2221450288575,613.7694462939471,759.5934392955025,701.2064120316786,682.0555605866753,854.0358548099864,807.3062671597488,738.478025437303,883.8833018094022,804.738796021816,859.2101286545665,870.9937034681085,848.0560770533702,965.2784732342861,853.6885442546748
